TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,CreatedHeapObjects,FreedHeapObjects,NetLiveHeapObjectChange,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects,DeletesCreatedHeapObjects,DeletesFreedHeapObjects,DeletesNetLiveHeapObjectChange
avlhashtree,insert_only_build_10k,0,10000,10000,22818773,2281,"0-10%=1.764µs(n=1000)|10-20%=1.964µs(n=1000)|20-30%=2.078µs(n=1000)|30-40%=2.158µs(n=1000)|40-50%=2.258µs(n=1000)|50-60%=2.22µs(n=1000)|60-70%=2.311µs(n=1000)|70-80%=3.224µs(n=1000)|80-90%=2.381µs(n=1000)|90-100%=2.455µs(n=1000)",2.44,2.93,56244,80066,24306,55760,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_50k,0,50000,50000,126117370,2522,"0-10%=2.017µs(n=5000)|10-20%=2.484µs(n=5000)|20-30%=2.469µs(n=5000)|30-40%=2.745µs(n=5000)|40-50%=2.606µs(n=5000)|50-60%=2.648µs(n=5000)|60-70%=2.625µs(n=5000)|70-80%=2.647µs(n=5000)|80-90%=2.468µs(n=5000)|90-100%=2.51µs(n=5000)",12.22,14.56,280670,400099,119919,280180,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_100k,0,100000,100000,277379083,2773,"0-10%=3.042µs(n=10000)|10-20%=2.77µs(n=10000)|20-30%=2.779µs(n=10000)|30-40%=3.145µs(n=10000)|40-50%=2.544µs(n=10000)|50-60%=2.624µs(n=10000)|60-70%=2.68µs(n=10000)|70-80%=2.731µs(n=10000)|80-90%=2.674µs(n=10000)|90-100%=2.743µs(n=10000)",24.66,29.04,572243,800086,228374,571712,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_200k,0,200000,200000,554650987,2773,"0-10%=2.149µs(n=20000)|10-20%=2.425µs(n=20000)|20-30%=2.505µs(n=20000)|30-40%=2.704µs(n=20000)|40-50%=2.788µs(n=20000)|50-60%=2.898µs(n=20000)|60-70%=3.026µs(n=20000)|70-80%=2.974µs(n=20000)|80-90%=3.077µs(n=20000)|90-100%=3.183µs(n=20000)",50.05,58.04,1174650,1600095,425991,1174104,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_300k,0,300000,300000,886985574,2956,"0-10%=2.253µs(n=30000)|10-20%=2.51µs(n=30000)|20-30%=2.666µs(n=30000)|30-40%=2.753µs(n=30000)|40-50%=2.942µs(n=30000)|50-60%=2.991µs(n=30000)|60-70%=3.044µs(n=30000)|70-80%=3.224µs(n=30000)|80-90%=3.403µs(n=30000)|90-100%=3.775µs(n=30000)",72.58,87.04,1659742,2400097,740917,1659180,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_500k,0,500000,500000,1578504622,3157,"0-10%=2.376µs(n=50000)|10-20%=2.653µs(n=50000)|20-30%=2.866µs(n=50000)|30-40%=2.965µs(n=50000)|40-50%=3.214µs(n=50000)|50-60%=3.205µs(n=50000)|60-70%=3.342µs(n=50000)|70-80%=3.437µs(n=50000)|80-90%=3.72µs(n=50000)|90-100%=3.787µs(n=50000)",119.27,145.04,2696630,4000114,1304056,2696058,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_700k,0,700000,700000,2426422492,3466,"0-10%=2.416µs(n=70000)|10-20%=2.892µs(n=70000)|20-30%=3.011µs(n=70000)|30-40%=3.293µs(n=70000)|40-50%=3.504µs(n=70000)|50-60%=3.733µs(n=70000)|60-70%=3.716µs(n=70000)|70-80%=3.884µs(n=70000)|80-90%=4.127µs(n=70000)|90-100%=4.082µs(n=70000)",178.14,203.06,4231464,5600121,1369237,4230884,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_900k,0,900000,900000,3505198719,3894,"0-10%=2.481µs(n=90000)|10-20%=3.138µs(n=90000)|20-30%=3.553µs(n=90000)|30-40%=3.9µs(n=90000)|40-50%=4.383µs(n=90000)|50-60%=4.187µs(n=90000)|60-70%=3.999µs(n=90000)|70-80%=4.161µs(n=90000)|80-90%=4.561µs(n=90000)|90-100%=4.578µs(n=90000)",216.00,261.07,4906297,7200146,2294437,4905709,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_1m,0,1000000,1000000,3754113845,3754,"0-10%=2.528µs(n=100000)|10-20%=2.978µs(n=100000)|20-30%=3.211µs(n=100000)|30-40%=3.409µs(n=100000)|40-50%=3.958µs(n=100000)|50-60%=4.131µs(n=100000)|60-70%=4.189µs(n=100000)|70-80%=4.386µs(n=100000)|80-90%=4.285µs(n=100000)|90-100%=4.46µs(n=100000)",244.84,290.08,5649784,8000148,2350954,5649194,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_2m,0,2000000,2000000,8824154646,4412,"0-10%=2.742µs(n=200000)|10-20%=3.338µs(n=200000)|20-30%=4.001µs(n=200000)|30-40%=4.225µs(n=200000)|40-50%=4.364µs(n=200000)|50-60%=4.621µs(n=200000)|60-70%=4.892µs(n=200000)|70-80%=5.094µs(n=200000)|80-90%=5.648µs(n=200000)|90-100%=5.193µs(n=200000)",500.20,580.19,11726715,16000160,4274039,11726121,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_5m,0,5000000,5000000,26714746732,5342,"0-10%=3.264µs(n=500000)|10-20%=4.49µs(n=500000)|20-30%=4.782µs(n=500000)|30-40%=5.111µs(n=500000)|40-50%=5.544µs(n=500000)|50-60%=5.686µs(n=500000)|60-70%=5.841µs(n=500000)|70-80%=5.984µs(n=500000)|80-90%=6.368µs(n=500000)|90-100%=6.354µs(n=500000)",1199.83,1450.52,27237504,40000269,12763363,27236906,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_10m,0,10000000,10000000,61003730693,6100,"0-10%=3.746µs(n=1000000)|10-20%=5.025µs(n=1000000)|20-30%=5.702µs(n=1000000)|30-40%=5.925µs(n=1000000)|40-50%=6.354µs(n=1000000)|50-60%=6.529µs(n=1000000)|60-70%=6.576µs(n=1000000)|70-80%=6.992µs(n=1000000)|80-90%=6.976µs(n=1000000)|90-100%=7.173µs(n=1000000)",2458.35,2901.23,56868099,80000422,23132926,56867496,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,insert_only_build_25m,0,25000000,25000000,180983005903,7239,"0-10%=4.66µs(n=2500000)|10-20%=6.06µs(n=2500000)|20-30%=6.598µs(n=2500000)|30-40%=7.031µs(n=2500000)|40-50%=7.396µs(n=2500000)|50-60%=7.796µs(n=2500000)|60-70%=7.926µs(n=2500000)|70-80%=8.11µs(n=2500000)|80-90%=8.212µs(n=2500000)|90-100%=8.597µs(n=2500000)",5857.87,7254.27,130330189,200001007,69671426,130329581,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_10k,0,10000,10000,19880816,1988,"0-10%=1.593µs(n=1000)|10-20%=1.782µs(n=1000)|20-30%=1.903µs(n=1000)|30-40%=1.864µs(n=1000)|40-50%=2.003µs(n=1000)|50-60%=2.698µs(n=1000)|60-70%=1.994µs(n=1000)|70-80%=1.926µs(n=1000)|80-90%=2.081µs(n=1000)|90-100%=2.031µs(n=1000)",1.97,2.91,62967,80052,27706,52346,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_50k,0,50000,50000,111511368,2230,"0-10%=1.788µs(n=5000)|10-20%=2.178µs(n=5000)|20-30%=2.262µs(n=5000)|30-40%=2.151µs(n=5000)|40-50%=2.318µs(n=5000)|50-60%=2.21µs(n=5000)|60-70%=2.236µs(n=5000)|70-80%=2.279µs(n=5000)|80-90%=2.552µs(n=5000)|90-100%=2.323µs(n=5000)",11.85,14.53,266852,400051,133771,266280,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_100k,0,100000,100000,233696639,2336,"0-10%=2.032µs(n=10000)|10-20%=2.235µs(n=10000)|20-30%=2.182µs(n=10000)|30-40%=2.374µs(n=10000)|40-50%=2.296µs(n=10000)|50-60%=2.297µs(n=10000)|60-70%=2.331µs(n=10000)|70-80%=2.628µs(n=10000)|80-90%=2.491µs(n=10000)|90-100%=2.499µs(n=10000)",18.61,29.03,574766,800106,325883,474223,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_200k,0,200000,200000,486677594,2433,"0-10%=2.122µs(n=20000)|10-20%=2.318µs(n=20000)|20-30%=2.385µs(n=20000)|30-40%=2.331µs(n=20000)|40-50%=2.474µs(n=20000)|50-60%=2.391µs(n=20000)|60-70%=2.486µs(n=20000)|70-80%=2.555µs(n=20000)|80-90%=2.663µs(n=20000)|90-100%=2.603µs(n=20000)",35.51,58.02,1079264,1600100,721383,878717,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_300k,0,300000,300000,742986556,2476,"0-10%=2.113µs(n=30000)|10-20%=2.339µs(n=30000)|20-30%=2.457µs(n=30000)|30-40%=2.365µs(n=30000)|40-50%=2.497µs(n=30000)|50-60%=2.504µs(n=30000)|60-70%=2.546µs(n=30000)|70-80%=2.545µs(n=30000)|80-90%=2.686µs(n=30000)|90-100%=2.709µs(n=30000)",53.11,87.01,1612468,2400045,1088153,1311892,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_500k,0,500000,500000,1283596598,2567,"0-10%=2.263µs(n=50000)|10-20%=2.479µs(n=50000)|20-30%=2.413µs(n=50000)|30-40%=2.531µs(n=50000)|40-50%=2.582µs(n=50000)|50-60%=2.657µs(n=50000)|60-70%=2.725µs(n=50000)|70-80%=2.673µs(n=50000)|80-90%=2.671µs(n=50000)|90-100%=2.674µs(n=50000)",95.85,145.02,2987622,4000095,1513020,2487075,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_700k,0,700000,700000,1845280961,2636,"0-10%=2.248µs(n=70000)|10-20%=2.53µs(n=70000)|20-30%=2.547µs(n=70000)|30-40%=2.594µs(n=70000)|40-50%=2.648µs(n=70000)|50-60%=2.774µs(n=70000)|60-70%=2.746µs(n=70000)|70-80%=2.722µs(n=70000)|80-90%=2.774µs(n=70000)|90-100%=2.773µs(n=70000)",134.38,203.03,4189865,5600095,2110779,3489316,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_900k,0,900000,900000,2413138899,2681,"0-10%=2.357µs(n=90000)|10-20%=2.595µs(n=90000)|20-30%=2.531µs(n=90000)|30-40%=2.68µs(n=90000)|40-50%=2.646µs(n=90000)|50-60%=2.698µs(n=90000)|60-70%=2.905µs(n=90000)|70-80%=2.834µs(n=90000)|80-90%=2.78µs(n=90000)|90-100%=2.781µs(n=90000)",172.84,261.04,5388877,7200106,2711788,4488318,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_1m,0,1000000,1000000,2674440651,2674,"0-10%=2.312µs(n=100000)|10-20%=2.562µs(n=100000)|20-30%=2.545µs(n=100000)|30-40%=2.714µs(n=100000)|40-50%=2.636µs(n=100000)|50-60%=2.766µs(n=100000)|60-70%=2.879µs(n=100000)|70-80%=2.771µs(n=100000)|80-90%=2.78µs(n=100000)|90-100%=2.774µs(n=100000)",192.39,290.03,6001974,8000102,2998690,5001412,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_2m,0,2000000,2000000,5597046319,2798,"0-10%=2.424µs(n=200000)|10-20%=2.649µs(n=200000)|20-30%=2.649µs(n=200000)|30-40%=2.837µs(n=200000)|40-50%=2.808µs(n=200000)|50-60%=2.858µs(n=200000)|60-70%=3.024µs(n=200000)|70-80%=2.954µs(n=200000)|80-90%=2.889µs(n=200000)|90-100%=2.886µs(n=200000)",384.29,580.04,11984025,16000124,6016657,9983467,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_5m,0,5000000,5000000,14731650146,2946,"0-10%=2.567µs(n=500000)|10-20%=2.786µs(n=500000)|20-30%=2.865µs(n=500000)|30-40%=2.93µs(n=500000)|40-50%=2.985µs(n=500000)|50-60%=3.007µs(n=500000)|60-70%=3.09µs(n=500000)|70-80%=3.047µs(n=500000)|80-90%=3.065µs(n=500000)|90-100%=3.115µs(n=500000)",959.00,1450.04,29889257,40000175,15111480,24888695,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_10m,0,10000000,10000000,30712658314,3071,"0-10%=2.738µs(n=1000000)|10-20%=2.948µs(n=1000000)|20-30%=2.937µs(n=1000000)|30-40%=3.013µs(n=1000000)|40-50%=3.063µs(n=1000000)|50-60%=3.102µs(n=1000000)|60-70%=3.229µs(n=1000000)|70-80%=3.187µs(n=1000000)|80-90%=3.218µs(n=1000000)|90-100%=3.272µs(n=1000000)",1907.79,2900.02,59361228,80000226,30639563,49360663,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,prehashed_ordered_insert_only_25m,0,25000000,25000000,80674088125,3226,"0-10%=2.799µs(n=2500000)|10-20%=3.041µs(n=2500000)|20-30%=3.057µs(n=2500000)|30-40%=3.201µs(n=2500000)|40-50%=3.18µs(n=2500000)|50-60%=3.208µs(n=2500000)|60-70%=3.371µs(n=2500000)|70-80%=3.469µs(n=2500000)|80-90%=3.473µs(n=2500000)|90-100%=3.467µs(n=2500000)",4770.18,7249.69,148445295,200000343,76555617,123444726,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_10k_build_sample_5pct,10000,10000,0,0,0,"",0.00,0.00,0,0,0,0,219356,438,1589,4563,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_50k_build_sample_5pct,50000,50000,0,0,0,"",0.00,0.00,0,0,0,0,1406240,562,1855,4171,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_100k_build_sample_5pct,100000,100000,0,0,0,"",0.00,0.00,0,0,0,0,3379412,675,1977,4464,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_200k_build_sample_5pct,200000,200000,0,0,0,"",0.00,0.00,0,0,0,0,8116243,811,2094,4705,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_300k_build_sample_5pct,300000,300000,0,0,0,"",0.00,0.00,0,0,0,0,14989217,999,2169,4961,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_500k_build_sample_5pct,500000,500000,0,0,0,"",0.00,0.00,0,0,0,0,30377722,1215,2257,5361,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_700k_build_sample_5pct,700000,700000,0,0,0,"",0.00,0.00,0,0,0,0,46933594,1340,2317,5357,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_900k_build_sample_5pct,900000,900000,0,0,0,"",0.00,0.00,0,0,0,0,74035334,1645,2359,5706,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,0,0,0,78839141,1576,2380,5539,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_2m_build_sample_3pct,2000000,2000000,0,0,0,"",0.00,0.00,0,0,0,0,113448109,1890,2500,6109,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,0,0,0,353045323,2353,2663,6557,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_10m_build_sample_2pct,10000000,10000000,0,0,0,"",0.00,0.00,0,0,0,0,496223434,2481,2781,6479,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,proof_only_after_25m_build_sample_2pct,25000000,25000000,0,0,0,"",0.00,0.00,0,0,0,0,1780419868,3560,2944,9132,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_10k_then_add_2k_new,10000,12000,2000,4421620,2210,"0-10%=2.225µs(n=200)|10-20%=2.1µs(n=200)|20-30%=2.085µs(n=200)|30-40%=2.069µs(n=200)|40-50%=2.268µs(n=200)|50-60%=2.443µs(n=200)|60-70%=2.278µs(n=200)|70-80%=2.314µs(n=200)|80-90%=2.195µs(n=200)|90-100%=2.121µs(n=200)",0.59,0.59,65734,16041,1001,15040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_50k_then_add_10k_new,50000,60000,10000,26374419,2637,"0-10%=2.697µs(n=1000)|10-20%=2.594µs(n=1000)|20-30%=2.667µs(n=1000)|30-40%=2.564µs(n=1000)|40-50%=2.72µs(n=1000)|50-60%=2.534µs(n=1000)|60-70%=2.723µs(n=1000)|70-80%=2.557µs(n=1000)|80-90%=2.577µs(n=1000)|90-100%=2.735µs(n=1000)",2.91,2.91,325744,80039,5001,75038,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_100k_then_add_20k_new,100000,120000,20000,59060965,2953,"0-10%=3.114µs(n=2000)|10-20%=2.965µs(n=2000)|20-30%=3.041µs(n=2000)|30-40%=2.916µs(n=2000)|40-50%=2.905µs(n=2000)|50-60%=2.92µs(n=2000)|60-70%=2.846µs(n=2000)|70-80%=2.925µs(n=2000)|80-90%=2.96µs(n=2000)|90-100%=2.932µs(n=2000)",5.81,5.81,650749,160041,10001,150040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_200k_then_add_40k_new,200000,240000,40000,126224550,3155,"0-10%=3.283µs(n=4000)|10-20%=3.128µs(n=4000)|20-30%=3.089µs(n=4000)|30-40%=3.143µs(n=4000)|40-50%=3.132µs(n=4000)|50-60%=3.109µs(n=4000)|60-70%=3.158µs(n=4000)|70-80%=3.159µs(n=4000)|80-90%=3.163µs(n=4000)|90-100%=3.187µs(n=4000)",11.63,11.63,1300759,320046,20001,300045,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_300k_then_add_60k_new,300000,360000,60000,227678643,3794,"0-10%=3.716µs(n=6000)|10-20%=3.568µs(n=6000)|20-30%=3.592µs(n=6000)|30-40%=4.603µs(n=6000)|40-50%=4.048µs(n=6000)|50-60%=3.768µs(n=6000)|60-70%=3.716µs(n=6000)|70-80%=3.679µs(n=6000)|80-90%=3.638µs(n=6000)|90-100%=3.613µs(n=6000)",17.43,17.43,1950768,480050,30001,450049,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_500k_then_add_100k_new,500000,600000,100000,423447520,4234,"0-10%=4.704µs(n=10000)|10-20%=4.347µs(n=10000)|20-30%=4.273µs(n=10000)|30-40%=4.172µs(n=10000)|40-50%=4.147µs(n=10000)|50-60%=4.141µs(n=10000)|60-70%=4.123µs(n=10000)|70-80%=4.132µs(n=10000)|80-90%=4.142µs(n=10000)|90-100%=4.157µs(n=10000)",29.03,29.03,3250777,800051,50001,750050,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_700k_then_add_140k_new,700000,840000,140000,642644075,4590,"0-10%=4.904µs(n=14000)|10-20%=4.49µs(n=14000)|20-30%=4.421µs(n=14000)|30-40%=4.412µs(n=14000)|40-50%=4.414µs(n=14000)|50-60%=4.354µs(n=14000)|60-70%=4.343µs(n=14000)|70-80%=4.596µs(n=14000)|80-90%=4.545µs(n=14000)|90-100%=5.419µs(n=14000)",40.63,40.63,4550783,1120053,70001,1050052,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_900k_then_add_180k_new,900000,1080000,180000,872233423,4845,"0-10%=5.599µs(n=18000)|10-20%=4.915µs(n=18000)|20-30%=5.461µs(n=18000)|30-40%=4.626µs(n=18000)|40-50%=4.587µs(n=18000)|50-60%=4.58µs(n=18000)|60-70%=4.6µs(n=18000)|70-80%=4.663µs(n=18000)|80-90%=4.708µs(n=18000)|90-100%=4.715µs(n=18000)",52.23,52.23,5850795,1440058,90000,1350058,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_1m_then_add_200k_new,1000000,1200000,200000,969258371,4846,"0-10%=5.412µs(n=20000)|10-20%=4.886µs(n=20000)|20-30%=4.797µs(n=20000)|30-40%=4.782µs(n=20000)|40-50%=4.68µs(n=20000)|50-60%=4.707µs(n=20000)|60-70%=4.69µs(n=20000)|70-80%=4.765µs(n=20000)|80-90%=4.847µs(n=20000)|90-100%=4.891µs(n=20000)",58.03,58.03,6500793,1600046,100001,1500045,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_2m_then_add_400k_new,2000000,2400000,400000,2278583191,5696,"0-10%=5.982µs(n=40000)|10-20%=5.693µs(n=40000)|20-30%=5.761µs(n=40000)|30-40%=5.738µs(n=40000)|40-50%=5.906µs(n=40000)|50-60%=5.647µs(n=40000)|60-70%=5.739µs(n=40000)|70-80%=5.596µs(n=40000)|80-90%=5.427µs(n=40000)|90-100%=5.472µs(n=40000)",116.06,116.06,13000813,3200067,200001,3000066,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_5m_then_add_1m_new,5000000,6000000,1000000,6701049480,6701,"0-10%=7.077µs(n=100000)|10-20%=6.692µs(n=100000)|20-30%=6.754µs(n=100000)|30-40%=6.745µs(n=100000)|40-50%=6.668µs(n=100000)|50-60%=6.535µs(n=100000)|60-70%=6.615µs(n=100000)|70-80%=6.603µs(n=100000)|80-90%=6.64µs(n=100000)|90-100%=6.677µs(n=100000)",290.16,290.16,32500835,8000085,500000,7500085,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_10m_then_add_2m_new,10000000,12000000,2000000,14638110478,7319,"0-10%=7.577µs(n=200000)|10-20%=7.324µs(n=200000)|20-30%=7.299µs(n=200000)|30-40%=7.341µs(n=200000)|40-50%=7.141µs(n=200000)|50-60%=7.389µs(n=200000)|60-70%=7.308µs(n=200000)|70-80%=7.237µs(n=200000)|80-90%=7.319µs(n=200000)|90-100%=7.25µs(n=200000)",580.35,580.35,65000882,16000120,1000001,15000119,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_25m_then_add_5m_new,25000000,30000000,5000000,43346994799,8669,"0-10%=8.82µs(n=500000)|10-20%=8.56µs(n=500000)|20-30%=8.521µs(n=500000)|30-40%=8.364µs(n=500000)|40-50%=8.436µs(n=500000)|50-60%=8.591µs(n=500000)|60-70%=8.746µs(n=500000)|70-80%=8.916µs(n=500000)|80-90%=8.903µs(n=500000)|90-100%=8.832µs(n=500000)",1451.17,1451.17,162501034,40000256,2500001,37500255,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_10k_then_reinsert_2k_existing,10000,10000,2000,3263683,1631,"0-10%=1.346µs(n=200)|10-20%=1.519µs(n=200)|20-30%=1.525µs(n=200)|30-40%=1.54µs(n=200)|40-50%=1.559µs(n=200)|50-60%=1.709µs(n=200)|60-70%=1.73µs(n=200)|70-80%=1.894µs(n=200)|80-90%=1.782µs(n=200)|90-100%=1.706µs(n=200)",0.29,0.29,61804,12041,1001,11040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_50k_then_reinsert_10k_existing,50000,50000,10000,19852684,1985,"0-10%=1.784µs(n=1000)|10-20%=2.03µs(n=1000)|20-30%=1.929µs(n=1000)|30-40%=1.864µs(n=1000)|40-50%=1.952µs(n=1000)|50-60%=2.066µs(n=1000)|60-70%=1.995µs(n=1000)|70-80%=1.997µs(n=1000)|80-90%=2.214µs(n=1000)|90-100%=2.014µs(n=1000)",1.39,1.39,305812,60039,5001,55038,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_100k_then_reinsert_20k_existing,100000,100000,20000,43760636,2188,"0-10%=1.929µs(n=2000)|10-20%=2.042µs(n=2000)|20-30%=2.139µs(n=2000)|30-40%=2.172µs(n=2000)|40-50%=2.201µs(n=2000)|50-60%=2.248µs(n=2000)|60-70%=2.265µs(n=2000)|70-80%=2.293µs(n=2000)|80-90%=2.264µs(n=2000)|90-100%=2.322µs(n=2000)",2.76,2.76,610821,120041,10001,110040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_200k_then_reinsert_40k_existing,200000,200000,40000,98340289,2458,"0-10%=2.153µs(n=4000)|10-20%=2.332µs(n=4000)|20-30%=2.364µs(n=4000)|30-40%=2.444µs(n=4000)|40-50%=2.497µs(n=4000)|50-60%=2.508µs(n=4000)|60-70%=2.545µs(n=4000)|70-80%=2.549µs(n=4000)|80-90%=2.567µs(n=4000)|90-100%=2.62µs(n=4000)",5.51,5.51,1220821,240041,20001,220040,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_300k_then_reinsert_60k_existing,300000,300000,60000,177530659,2958,"0-10%=2.495µs(n=6000)|10-20%=2.666µs(n=6000)|20-30%=3.467µs(n=6000)|30-40%=3.089µs(n=6000)|40-50%=2.899µs(n=6000)|50-60%=2.922µs(n=6000)|60-70%=2.948µs(n=6000)|70-80%=3.025µs(n=6000)|80-90%=3.014µs(n=6000)|90-100%=3.058µs(n=6000)",8.27,8.27,1830831,360046,30001,330045,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
avlhashtree,build_500k_then_reinsert_100k_existing,500000,500000,100000,322055393,3220,"0-10%=2.874µs(n=10000)|10-20%=3.061µs(n=10000)|20-30%=3.146µs(n=10000)|30-40%=3.317µs(n=10000)|40-50%=3.215µs(n=10000)|50-60%=3.255µs(n=10000)|60-70%=3.325µs(n=10000)|70-80%=3.33µs(n=10000)|80-90%=3.342µs(n=10000)|90-100%=3.336µs(n=10000)",13.76,13.76,3050841,600050,50001,550049,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
