TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,CreatedHeapObjects,FreedHeapObjects,NetLiveHeapObjectChange,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects,DeletesCreatedHeapObjects,DeletesFreedHeapObjects,DeletesNetLiveHeapObjectChange
smt,build_10m_then_reinsert_2m_existing,10000000,10000000,2000000,15552486225,7776,"0-10%=7.908µs(n=200000)|10-20%=7.764µs(n=200000)|20-30%=7.897µs(n=200000)|30-40%=7.768µs(n=200000)|40-50%=7.762µs(n=200000)|50-60%=7.686µs(n=200000)|60-70%=7.792µs(n=200000)|70-80%=7.716µs(n=200000)|80-90%=7.709µs(n=200000)|90-100%=7.757µs(n=200000)",259.92,259.92,119000908,10000116,1000001,9000115,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_25m_then_reinsert_5m_existing,25000000,25000000,5000000,46359436561,9271,"0-10%=9.411µs(n=500000)|10-20%=9.287µs(n=500000)|20-30%=9.337µs(n=500000)|30-40%=9.274µs(n=500000)|40-50%=9.255µs(n=500000)|50-60%=9.306µs(n=500000)|60-70%=9.305µs(n=500000)|70-80%=9.184µs(n=500000)|80-90%=9.217µs(n=500000)|90-100%=9.138µs(n=500000)",650.13,650.13,297501049,25000257,2500000,22500257,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_10k,0,10000,10000,24261793,2426,"0-10%=1.655µs(n=1000)|10-20%=1.795µs(n=1000)|20-30%=1.905µs(n=1000)|30-40%=2.697µs(n=1000)|40-50%=2.13µs(n=1000)|50-60%=2.245µs(n=1000)|60-70%=2.687µs(n=1000)|70-80%=3.899µs(n=1000)|80-90%=2.631µs(n=1000)|90-100%=2.612µs(n=1000)",5.50,6.89,124774,180050,55809,124241,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_50k,0,50000,50000,132361328,2647,"0-10%=2.111µs(n=5000)|10-20%=2.429µs(n=5000)|20-30%=2.614µs(n=5000)|30-40%=2.569µs(n=5000)|40-50%=2.663µs(n=5000)|50-60%=2.872µs(n=5000)|60-70%=2.65µs(n=5000)|70-80%=2.666µs(n=5000)|80-90%=2.746µs(n=5000)|90-100%=3.148µs(n=5000)",25.36,34.30,555177,900054,345444,554610,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_100k,0,100000,100000,288179895,2881,"0-10%=2.229µs(n=10000)|10-20%=2.517µs(n=10000)|20-30%=2.611µs(n=10000)|30-40%=2.747µs(n=10000)|40-50%=2.904µs(n=10000)|50-60%=3.105µs(n=10000)|60-70%=2.947µs(n=10000)|70-80%=2.998µs(n=10000)|80-90%=3.249µs(n=10000)|90-100%=3.508µs(n=10000)",52.23,68.52,1159448,1800039,641188,1158851,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_200k,0,200000,200000,648836009,3244,"0-10%=2.41µs(n=20000)|10-20%=2.625µs(n=20000)|20-30%=2.846µs(n=20000)|30-40%=2.938µs(n=20000)|40-50%=3.344µs(n=20000)|50-60%=3.348µs(n=20000)|60-70%=3.386µs(n=20000)|70-80%=3.705µs(n=20000)|80-90%=4.008µs(n=20000)|90-100%=3.827µs(n=20000)",108.34,137.03,2440946,3600039,1159700,2440339,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_300k,0,300000,300000,1031558477,3438,"0-10%=2.381µs(n=30000)|10-20%=2.912µs(n=30000)|20-30%=3.37µs(n=30000)|30-40%=3.487µs(n=30000)|40-50%=3.275µs(n=30000)|50-60%=3.597µs(n=30000)|60-70%=3.403µs(n=30000)|70-80%=3.562µs(n=30000)|80-90%=4.031µs(n=30000)|90-100%=4.363µs(n=30000)",158.75,205.55,3542022,5400052,1858645,3541407,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_500k,0,500000,500000,2164830822,4329,"0-10%=2.614µs(n=50000)|10-20%=3.145µs(n=50000)|20-30%=3.578µs(n=50000)|30-40%=4.348µs(n=50000)|40-50%=4.109µs(n=50000)|50-60%=5.106µs(n=50000)|60-70%=5.444µs(n=50000)|70-80%=4.644µs(n=50000)|80-90%=4.659µs(n=50000)|90-100%=5.645µs(n=50000)",259.33,342.56,5737233,9000052,3263451,5736601,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_700k,0,700000,700000,3162557757,4517,"0-10%=2.918µs(n=70000)|10-20%=3.701µs(n=70000)|20-30%=4.105µs(n=70000)|30-40%=4.308µs(n=70000)|40-50%=4.286µs(n=70000)|50-60%=4.848µs(n=70000)|60-70%=5.249µs(n=70000)|70-80%=5.483µs(n=70000)|80-90%=5.204µs(n=70000)|90-100%=5.073µs(n=70000)",396.09,479.56,9073821,12600052,3526868,9073184,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_900k,0,900000,900000,3980822009,4423,"0-10%=2.611µs(n=90000)|10-20%=3.309µs(n=90000)|20-30%=3.691µs(n=90000)|30-40%=4.154µs(n=90000)|40-50%=4.091µs(n=90000)|50-60%=5.522µs(n=90000)|60-70%=5.114µs(n=90000)|70-80%=5.186µs(n=90000)|80-90%=5.055µs(n=90000)|90-100%=5.495µs(n=90000)",471.25,616.56,10467031,16200059,5733676,10466383,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_1m,0,1000000,1000000,4500601423,4500,"0-10%=2.715µs(n=100000)|10-20%=3.557µs(n=100000)|20-30%=3.966µs(n=100000)|30-40%=4.07µs(n=100000)|40-50%=4.652µs(n=100000)|50-60%=4.619µs(n=100000)|60-70%=5.005µs(n=100000)|70-80%=5.277µs(n=100000)|80-90%=6.034µs(n=100000)|90-100%=5.106µs(n=100000)",539.38,685.08,12126791,18000060,5873922,12126138,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_2m,0,2000000,2000000,10379325299,5189,"0-10%=3.098µs(n=200000)|10-20%=4.064µs(n=200000)|20-30%=4.756µs(n=200000)|30-40%=4.754µs(n=200000)|40-50%=6.02µs(n=200000)|50-60%=5.222µs(n=200000)|60-70%=5.438µs(n=200000)|70-80%=6.238µs(n=200000)|80-90%=6.03µs(n=200000)|90-100%=6.272µs(n=200000)",1120.70,1370.22,25574094,36000090,10426663,25573427,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_5m,0,5000000,5000000,30922263615,6184,"0-10%=4.672µs(n=500000)|10-20%=5.233µs(n=500000)|20-30%=5.53µs(n=500000)|30-40%=5.96µs(n=500000)|40-50%=6.356µs(n=500000)|50-60%=6.401µs(n=500000)|60-70%=6.602µs(n=500000)|70-80%=6.639µs(n=500000)|80-90%=7.297µs(n=500000)|90-100%=7.15µs(n=500000)",2686.72,3425.57,60303427,90000168,29697421,60302747,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_10m,0,10000000,10000000,67712969971,6771,"0-10%=4.43µs(n=1000000)|10-20%=5.537µs(n=1000000)|20-30%=6.175µs(n=1000000)|30-40%=6.315µs(n=1000000)|40-50%=7.198µs(n=1000000)|50-60%=7.176µs(n=1000000)|60-70%=7.709µs(n=1000000)|70-80%=7.64µs(n=1000000)|80-90%=7.639µs(n=1000000)|90-100%=7.889µs(n=1000000)",5594.25,6851.35,127565085,180000328,52435926,127564402,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,insert_only_build_25m,0,25000000,25000000,203775857412,8151,"0-10%=5.302µs(n=2500000)|10-20%=6.623µs(n=2500000)|20-30%=7.408µs(n=2500000)|30-40%=7.877µs(n=2500000)|40-50%=8.426µs(n=2500000)|50-60%=8.587µs(n=2500000)|60-70%=8.768µs(n=2500000)|70-80%=8.977µs(n=2500000)|80-90%=9.943µs(n=2500000)|90-100%=9.596µs(n=2500000)",13410.97,17129.58,300746949,450000925,149254676,300746249,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_10k,0,10000,10000,14714423,1471,"0-10%=1.16µs(n=1000)|10-20%=1.228µs(n=1000)|20-30%=1.921µs(n=1000)|30-40%=1.442µs(n=1000)|40-50%=1.387µs(n=1000)|50-60%=1.167µs(n=1000)|60-70%=2.099µs(n=1000)|70-80%=1.39µs(n=1000)|80-90%=1.422µs(n=1000)|90-100%=1.491µs(n=1000)",4.99,6.73,129877,180021,60864,119157,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_50k,0,50000,50000,77565614,1551,"0-10%=1.439µs(n=5000)|10-20%=1.595µs(n=5000)|20-30%=1.61µs(n=5000)|30-40%=1.638µs(n=5000)|40-50%=1.583µs(n=5000)|50-60%=1.328µs(n=5000)|60-70%=1.762µs(n=5000)|70-80%=1.454µs(n=5000)|80-90%=1.5µs(n=5000)|90-100%=1.599µs(n=5000)",28.20,33.59,649850,900018,250801,649217,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_100k,0,100000,100000,158491519,1584,"0-10%=1.503µs(n=10000)|10-20%=1.555µs(n=10000)|20-30%=1.614µs(n=10000)|30-40%=1.673µs(n=10000)|40-50%=1.633µs(n=10000)|50-60%=1.388µs(n=10000)|60-70%=1.711µs(n=10000)|70-80%=1.549µs(n=10000)|80-90%=1.558µs(n=10000)|90-100%=1.66µs(n=10000)",55.75,67.16,1277285,1799994,523370,1276624,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_200k,0,200000,200000,329080167,1645,"0-10%=1.44µs(n=20000)|10-20%=1.579µs(n=20000)|20-30%=1.658µs(n=20000)|30-40%=1.628µs(n=20000)|40-50%=1.853µs(n=20000)|50-60%=1.443µs(n=20000)|60-70%=1.536µs(n=20000)|70-80%=1.805µs(n=20000)|80-90%=1.738µs(n=20000)|90-100%=1.769µs(n=20000)",96.01,134.32,2446076,3600038,1354595,2245443,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_300k,0,300000,300000,516363642,1721,"0-10%=1.533µs(n=30000)|10-20%=1.602µs(n=30000)|20-30%=1.653µs(n=30000)|30-40%=1.744µs(n=30000)|40-50%=1.811µs(n=30000)|50-60%=1.62µs(n=30000)|60-70%=1.884µs(n=30000)|70-80%=1.706µs(n=30000)|80-90%=1.779µs(n=30000)|90-100%=1.877µs(n=30000)",169.33,201.44,3898972,5400005,1501703,3898302,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_500k,0,500000,500000,909393231,1818,"0-10%=1.632µs(n=50000)|10-20%=1.647µs(n=50000)|20-30%=1.815µs(n=50000)|30-40%=1.782µs(n=50000)|40-50%=2.032µs(n=50000)|50-60%=1.624µs(n=50000)|60-70%=1.742µs(n=50000)|70-80%=1.776µs(n=50000)|80-90%=2.101µs(n=50000)|90-100%=2.031µs(n=50000)",237.61,335.73,6035628,9000043,3465061,5534982,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_700k,0,700000,700000,1284643728,1835,"0-10%=1.629µs(n=70000)|10-20%=1.694µs(n=70000)|20-30%=1.89µs(n=70000)|30-40%=1.872µs(n=70000)|40-50%=2.047µs(n=70000)|50-60%=1.667µs(n=70000)|60-70%=1.776µs(n=70000)|70-80%=2.059µs(n=70000)|80-90%=1.8µs(n=70000)|90-100%=1.914µs(n=70000)",338.27,470.01,8633987,12600038,4666711,7933327,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_900k,0,900000,900000,1675126694,1861,"0-10%=1.701µs(n=90000)|10-20%=1.693µs(n=90000)|20-30%=1.913µs(n=90000)|30-40%=1.83µs(n=90000)|40-50%=2.067µs(n=90000)|50-60%=1.705µs(n=90000)|60-70%=1.797µs(n=90000)|70-80%=2.1µs(n=90000)|80-90%=1.816µs(n=90000)|90-100%=1.985µs(n=90000)",435.74,604.28,11127716,16200038,5972990,10227048,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_1m,0,1000000,1000000,1894496582,1894,"0-10%=1.637µs(n=100000)|10-20%=1.749µs(n=100000)|20-30%=1.921µs(n=100000)|30-40%=1.912µs(n=100000)|40-50%=2.104µs(n=100000)|50-60%=1.759µs(n=100000)|60-70%=1.848µs(n=100000)|70-80%=2.185µs(n=100000)|80-90%=1.852µs(n=100000)|90-100%=1.973µs(n=100000)",489.72,671.43,12546362,18000044,6454349,11545695,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_2m,0,2000000,2000000,3822812554,1911,"0-10%=1.742µs(n=200000)|10-20%=1.801µs(n=200000)|20-30%=1.939µs(n=200000)|30-40%=1.88µs(n=200000)|40-50%=2.129µs(n=200000)|50-60%=1.73µs(n=200000)|60-70%=1.869µs(n=200000)|70-80%=2.13µs(n=200000)|80-90%=1.883µs(n=200000)|90-100%=2.005µs(n=200000)",977.83,1342.88,25039185,36000046,12961540,23038506,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_5m,0,5000000,5000000,10041754246,2008,"0-10%=1.809µs(n=500000)|10-20%=1.879µs(n=500000)|20-30%=2.063µs(n=500000)|30-40%=1.984µs(n=500000)|40-50%=2.275µs(n=500000)|50-60%=1.801µs(n=500000)|60-70%=1.923µs(n=500000)|70-80%=2.247µs(n=500000)|80-90%=2.015µs(n=500000)|90-100%=2.082µs(n=500000)",2449.13,3357.28,62744076,90000077,32256676,57743401,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_10m,0,10000000,10000000,20634700400,2063,"0-10%=1.822µs(n=1000000)|10-20%=1.923µs(n=1000000)|20-30%=2.088µs(n=1000000)|30-40%=2.008µs(n=1000000)|40-50%=2.34µs(n=1000000)|50-60%=1.845µs(n=1000000)|60-70%=1.996µs(n=1000000)|70-80%=2.253µs(n=1000000)|80-90%=2.162µs(n=1000000)|90-100%=2.195µs(n=1000000)",4789.95,6714.54,121939027,180000116,68061767,111938349,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,prehashed_ordered_insert_only_25m,0,25000000,25000000,56509871202,2260,"0-10%=1.897µs(n=2500000)|10-20%=1.999µs(n=2500000)|20-30%=2.163µs(n=2500000)|30-40%=2.081µs(n=2500000)|40-50%=2.414µs(n=2500000)|50-60%=2.091µs(n=2500000)|60-70%=2.415µs(n=2500000)|70-80%=2.645µs(n=2500000)|80-90%=2.317µs(n=2500000)|90-100%=2.576µs(n=2500000)",12147.10,16786.19,310494455,450000220,164506446,285493774,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_10k_build_sample_5pct,10000,10000,0,0,0,"",0.00,0.00,0,0,0,0,533336,1066,631,3092,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_50k_build_sample_5pct,50000,50000,0,0,0,"",0.00,0.00,0,0,0,0,3673627,1469,721,3511,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_100k_build_sample_5pct,100000,100000,0,0,0,"",0.00,0.00,0,0,0,0,9520810,1904,759,4019,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_200k_build_sample_5pct,200000,200000,0,0,0,"",0.00,0.00,0,0,0,0,24045930,2404,797,4553,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_300k_build_sample_5pct,300000,300000,0,0,0,"",0.00,0.00,0,0,0,0,50174635,3344,819,5087,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_500k_build_sample_5pct,500000,500000,0,0,0,"",0.00,0.00,0,0,0,0,87956444,3518,847,5334,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_700k_build_sample_5pct,700000,700000,0,0,0,"",0.00,0.00,0,0,0,0,124853743,3567,865,5210,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_900k_build_sample_5pct,900000,900000,0,0,0,"",0.00,0.00,0,0,0,0,171901183,3820,879,5379,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_1m_build_sample_5pct,1000000,1000000,0,0,0,"",0.00,0.00,0,0,0,0,192133743,3842,884,5514,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_2m_build_sample_3pct,2000000,2000000,0,0,0,"",0.00,0.00,0,0,0,0,248717988,4145,923,6135,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_5m_build_sample_3pct,5000000,5000000,0,0,0,"",0.00,0.00,0,0,0,0,705058969,4700,973,6582,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_10m_build_sample_2pct,10000000,10000000,0,0,0,"",0.00,0.00,0,0,0,0,1043114934,5215,1011,7511,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,proof_only_after_25m_build_sample_2pct,25000000,25000000,0,0,0,"",0.00,0.00,0,0,0,0,4771184210,9542,1061,8652,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_10k_then_add_2k_new,10000,12000,2000,4661720,2330,"0-10%=2.823µs(n=200)|10-20%=2.442µs(n=200)|20-30%=2.266µs(n=200)|30-40%=2.329µs(n=200)|40-50%=2.283µs(n=200)|50-60%=2.246µs(n=200)|60-70%=2.223µs(n=200)|70-80%=2.286µs(n=200)|80-90%=2.16µs(n=200)|90-100%=2.243µs(n=200)",1.39,1.39,144225,36038,2552,33486,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_50k_then_add_10k_new,50000,60000,10000,33485404,3348,"0-10%=3.48µs(n=1000)|10-20%=3.412µs(n=1000)|20-30%=3.4µs(n=1000)|30-40%=3.358µs(n=1000)|40-50%=3.339µs(n=1000)|50-60%=3.261µs(n=1000)|60-70%=3.356µs(n=1000)|70-80%=3.323µs(n=1000)|80-90%=3.399µs(n=1000)|90-100%=3.151µs(n=1000)",6.87,6.87,718027,180038,12753,167285,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_100k_then_add_20k_new,100000,120000,20000,71869169,3593,"0-10%=3.919µs(n=2000)|10-20%=3.785µs(n=2000)|20-30%=3.774µs(n=2000)|30-40%=3.605µs(n=2000)|40-50%=3.435µs(n=2000)|50-60%=3.482µs(n=2000)|60-70%=3.455µs(n=2000)|70-80%=3.486µs(n=2000)|80-90%=3.488µs(n=2000)|90-100%=3.501µs(n=2000)",13.72,13.72,1435294,360038,25494,334544,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_200k_then_add_40k_new,200000,240000,40000,176326070,4408,"0-10%=5.231µs(n=4000)|10-20%=4.796µs(n=4000)|20-30%=4.626µs(n=4000)|30-40%=4.485µs(n=4000)|40-50%=4.453µs(n=4000)|50-60%=4.311µs(n=4000)|60-70%=4.087µs(n=4000)|70-80%=4.047µs(n=4000)|80-90%=4.029µs(n=4000)|90-100%=4.011µs(n=4000)",27.43,27.43,2869754,720045,51049,668996,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_300k_then_add_60k_new,300000,360000,60000,273523176,4558,"0-10%=5.538µs(n=6000)|10-20%=4.996µs(n=6000)|20-30%=4.953µs(n=6000)|30-40%=4.747µs(n=6000)|40-50%=4.357µs(n=6000)|50-60%=4.212µs(n=6000)|60-70%=4.18µs(n=6000)|70-80%=4.207µs(n=6000)|80-90%=4.206µs(n=6000)|90-100%=4.185µs(n=6000)",41.13,41.13,4304214,1080047,76595,1003452,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_500k_then_add_100k_new,500000,600000,100000,518685373,5186,"0-10%=6.662µs(n=10000)|10-20%=5.846µs(n=10000)|20-30%=5.717µs(n=10000)|30-40%=5.2µs(n=10000)|40-50%=4.884µs(n=10000)|50-60%=4.738µs(n=10000)|60-70%=4.708µs(n=10000)|70-80%=4.7µs(n=10000)|80-90%=4.706µs(n=10000)|90-100%=4.702µs(n=10000)",68.51,68.51,7172693,1800050,128125,1671925,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_700k_then_add_140k_new,700000,840000,140000,779924827,5570,"0-10%=6.21µs(n=14000)|10-20%=5.693µs(n=14000)|20-30%=5.58µs(n=14000)|30-40%=5.461µs(n=14000)|40-50%=5.437µs(n=14000)|50-60%=5.414µs(n=14000)|60-70%=5.407µs(n=14000)|70-80%=5.433µs(n=14000)|80-90%=5.154µs(n=14000)|90-100%=5.916µs(n=14000)",95.94,95.94,10041991,2520052,178844,2341208,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_900k_then_add_180k_new,900000,1080000,180000,1016264487,5645,"0-10%=6.581µs(n=18000)|10-20%=6.041µs(n=18000)|20-30%=6.061µs(n=18000)|30-40%=5.772µs(n=18000)|40-50%=5.356µs(n=18000)|50-60%=5.207µs(n=18000)|60-70%=5.3µs(n=18000)|70-80%=5.407µs(n=18000)|80-90%=5.386µs(n=18000)|90-100%=5.342µs(n=18000)",123.33,123.33,12910638,3240053,230207,3009846,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_1m_then_add_200k_new,1000000,1200000,200000,1195736851,5978,"0-10%=6.674µs(n=20000)|10-20%=6.174µs(n=20000)|20-30%=6.028µs(n=20000)|30-40%=5.92µs(n=20000)|40-50%=5.959µs(n=20000)|50-60%=6.034µs(n=20000)|60-70%=5.696µs(n=20000)|70-80%=5.458µs(n=20000)|80-90%=6.254µs(n=20000)|90-100%=5.585µs(n=20000)",137.04,137.04,14345260,3600053,255594,3344459,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_2m_then_add_400k_new,2000000,2400000,400000,2710575914,6776,"0-10%=7.084µs(n=40000)|10-20%=6.781µs(n=40000)|20-30%=6.848µs(n=40000)|30-40%=6.695µs(n=40000)|40-50%=6.771µs(n=40000)|50-60%=6.733µs(n=40000)|60-70%=6.839µs(n=40000)|70-80%=7.027µs(n=40000)|80-90%=6.539µs(n=40000)|90-100%=6.443µs(n=40000)",274.08,274.08,28689635,7200055,511239,6688816,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_5m_then_add_1m_new,5000000,6000000,1000000,7360179059,7360,"0-10%=7.845µs(n=100000)|10-20%=7.618µs(n=100000)|20-30%=7.514µs(n=100000)|30-40%=7.461µs(n=100000)|40-50%=7.503µs(n=100000)|50-60%=7.403µs(n=100000)|60-70%=7.189µs(n=100000)|70-80%=7.034µs(n=100000)|80-90%=7.035µs(n=100000)|90-100%=6.995µs(n=100000)",685.20,685.20,71723007,18000082,1277892,16722190,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_10m_then_add_2m_new,10000000,12000000,2000000,16799382103,8399,"0-10%=8.769µs(n=200000)|10-20%=8.488µs(n=200000)|20-30%=8.498µs(n=200000)|30-40%=8.336µs(n=200000)|40-50%=8.27µs(n=200000)|50-60%=8.296µs(n=200000)|60-70%=8.491µs(n=200000)|70-80%=8.424µs(n=200000)|80-90%=8.379µs(n=200000)|90-100%=8.041µs(n=200000)",1370.36,1370.36,143443539,36000122,2557403,33442719,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_25m_then_add_5m_new,25000000,30000000,5000000,51154295218,10230,"0-10%=10.525µs(n=500000)|10-20%=10.308µs(n=500000)|20-30%=10.308µs(n=500000)|30-40%=10.12µs(n=500000)|40-50%=10.186µs(n=500000)|50-60%=10.179µs(n=500000)|60-70%=10.254µs(n=500000)|70-80%=10.113µs(n=500000)|80-90%=10.186µs(n=500000)|90-100%=10.124µs(n=500000)",3426.26,3426.26,358607682,90000268,6393418,83606850,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_10k_then_reinsert_2k_existing,10000,10000,2000,4512954,2256,"0-10%=2.843µs(n=200)|10-20%=2.427µs(n=200)|20-30%=2.205µs(n=200)|30-40%=2.269µs(n=200)|40-50%=2.181µs(n=200)|50-60%=2.296µs(n=200)|60-70%=2.089µs(n=200)|70-80%=2.089µs(n=200)|80-90%=2.13µs(n=200)|90-100%=2.027µs(n=200)",0.27,0.27,119877,10038,1001,9037,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_50k_then_reinsert_10k_existing,50000,50000,10000,31780554,3178,"0-10%=3.533µs(n=1000)|10-20%=3.4µs(n=1000)|20-30%=3.207µs(n=1000)|30-40%=3.233µs(n=1000)|40-50%=3.037µs(n=1000)|50-60%=3.168µs(n=1000)|60-70%=3.008µs(n=1000)|70-80%=3.061µs(n=1000)|80-90%=3.062µs(n=1000)|90-100%=3.067µs(n=1000)",1.31,1.31,595885,50038,5001,45037,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_100k_then_reinsert_20k_existing,100000,100000,20000,76433235,3821,"0-10%=4.83µs(n=2000)|10-20%=4.168µs(n=2000)|20-30%=3.995µs(n=2000)|30-40%=3.889µs(n=2000)|40-50%=3.798µs(n=2000)|50-60%=3.681µs(n=2000)|60-70%=3.534µs(n=2000)|70-80%=3.528µs(n=2000)|80-90%=3.412µs(n=2000)|90-100%=3.376µs(n=2000)",2.61,2.61,1190829,100038,10001,90037,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_200k_then_reinsert_40k_existing,200000,200000,40000,160551392,4013,"0-10%=4.772µs(n=4000)|10-20%=4.312µs(n=4000)|20-30%=4.154µs(n=4000)|30-40%=3.995µs(n=4000)|40-50%=3.96µs(n=4000)|50-60%=3.888µs(n=4000)|60-70%=3.852µs(n=4000)|70-80%=3.784µs(n=4000)|80-90%=3.73µs(n=4000)|90-100%=3.686µs(n=4000)",5.22,5.22,2380843,200045,20001,180044,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
smt,build_300k_then_reinsert_60k_existing,300000,300000,60000,255871444,4264,"0-10%=5.163µs(n=6000)|10-20%=4.591µs(n=6000)|20-30%=4.401µs(n=6000)|30-40%=4.282µs(n=6000)|40-50%=4.218µs(n=6000)|50-60%=4.13µs(n=6000)|60-70%=4.07µs(n=6000)|70-80%=3.995µs(n=6000)|80-90%=3.9µs(n=6000)|90-100%=3.89µs(n=6000)",7.81,7.81,3570851,300047,30001,270046,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0
