TreeType,Scenario,PrebuildElements,FinalElements,InsertElements,InsertTime(ns),AvgPerBlock(ns),InsertTimeBuckets,MemAllocMB,TotalAllocMB,HeapObjects,InclusionProofTotal(ns),InclusionProofGen(ns),InclusionProofGenBuckets,InclusionProofSize(bytes),InclusionProofVerify(ns),ExclusionProofTotal(ns),ExclusionProofGen(ns),ExclusionProofGenBuckets,ExclusionProofSize(bytes),ExclusionProofVerify(ns),DeleteElements,DeleteTime(ns),AvgDeletePerBlock(ns),DeleteMemAllocMB,DeleteTotalAllocMB,DeleteHeapObjects
smt,build_10k,0,10000,10000,23215387,2321,"0-10%=2.042µs(n=1000)|10-20%=1.898µs(n=1000)|20-30%=2.005µs(n=1000)|30-40%=2.573µs(n=1000)|40-50%=2.23µs(n=1000)|50-60%=2.275µs(n=1000)|60-70%=3.278µs(n=1000)|70-80%=2.277µs(n=1000)|80-90%=2.299µs(n=1000)|90-100%=2.331µs(n=1000)",5.74,7.18,133038,232028,2320,"0-10%=2.879µs(n=10)|10-20%=2.393µs(n=10)|20-30%=1.943µs(n=10)|30-40%=2.303µs(n=10)|40-50%=2.564µs(n=10)|50-60%=2.168µs(n=10)|60-70%=2.389µs(n=10)|70-80%=2.145µs(n=10)|80-90%=2.215µs(n=10)|90-100%=2.198µs(n=10)",631,3028,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_50k,0,50000,50000,141897008,2837,"0-10%=2.406µs(n=5000)|10-20%=2.665µs(n=5000)|20-30%=2.825µs(n=5000)|30-40%=2.59µs(n=5000)|40-50%=2.982µs(n=5000)|50-60%=2.888µs(n=5000)|60-70%=3.079µs(n=5000)|70-80%=3.144µs(n=5000)|80-90%=2.682µs(n=5000)|90-100%=3.113µs(n=5000)",27.92,35.83,636710,2455320,4910,"0-10%=5.417µs(n=50)|10-20%=4.645µs(n=50)|20-30%=5.179µs(n=50)|30-40%=4.104µs(n=50)|40-50%=4.731µs(n=50)|50-60%=5.814µs(n=50)|60-70%=4.763µs(n=50)|70-80%=4.993µs(n=50)|80-90%=5.268µs(n=50)|90-100%=4.187µs(n=50)",722,5025,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_100k,0,100000,100000,299282295,2992,"0-10%=2.401µs(n=10000)|10-20%=2.54µs(n=10000)|20-30%=2.69µs(n=10000)|30-40%=2.915µs(n=10000)|40-50%=3.245µs(n=10000)|50-60%=2.984µs(n=10000)|60-70%=3.325µs(n=10000)|70-80%=3.375µs(n=10000)|80-90%=3.262µs(n=10000)|90-100%=3.187µs(n=10000)",54.39,71.57,1229456,4591287,4591,"0-10%=3.979µs(n=100)|10-20%=4.175µs(n=100)|20-30%=4.301µs(n=100)|30-40%=4.481µs(n=100)|40-50%=5.206µs(n=100)|50-60%=4.223µs(n=100)|60-70%=4.913µs(n=100)|70-80%=4.696µs(n=100)|80-90%=5.874µs(n=100)|90-100%=4.059µs(n=100)",759,5464,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_200k,0,200000,200000,641905674,3209,"0-10%=2.399µs(n=20000)|10-20%=2.669µs(n=20000)|20-30%=2.813µs(n=20000)|30-40%=2.863µs(n=20000)|40-50%=3.044µs(n=20000)|50-60%=3.423µs(n=20000)|60-70%=3.743µs(n=20000)|70-80%=3.528µs(n=20000)|80-90%=3.721µs(n=20000)|90-100%=3.886µs(n=20000)",113.72,143.11,2615291,10426492,5213,"0-10%=4.832µs(n=200)|10-20%=4.646µs(n=200)|20-30%=4.716µs(n=200)|30-40%=5.493µs(n=200)|40-50%=5.614µs(n=200)|50-60%=5.32µs(n=200)|60-70%=5.234µs(n=200)|70-80%=5.376µs(n=200)|80-90%=5.776µs(n=200)|90-100%=5.12µs(n=200)",796,5521,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_300k,0,300000,300000,1045386961,3484,"0-10%=2.517µs(n=30000)|10-20%=2.892µs(n=30000)|20-30%=3.082µs(n=30000)|30-40%=3.15µs(n=30000)|40-50%=3.404µs(n=30000)|50-60%=3.384µs(n=30000)|60-70%=3.444µs(n=30000)|70-80%=4.104µs(n=30000)|80-90%=4.396µs(n=30000)|90-100%=4.467µs(n=30000)",165.23,214.69,3751304,17852222,5950,"0-10%=5.771µs(n=300)|10-20%=6.244µs(n=300)|20-30%=5.659µs(n=300)|30-40%=5.669µs(n=300)|40-50%=6.022µs(n=300)|50-60%=5.831µs(n=300)|60-70%=5.955µs(n=300)|70-80%=6.476µs(n=300)|80-90%=5.736µs(n=300)|90-100%=6.14µs(n=300)",819,5768,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_500k,0,500000,500000,1955140269,3910,"0-10%=2.575µs(n=50000)|10-20%=2.96µs(n=50000)|20-30%=3.231µs(n=50000)|30-40%=3.453µs(n=50000)|40-50%=3.933µs(n=50000)|50-60%=4.113µs(n=50000)|60-70%=4.435µs(n=50000)|70-80%=4.792µs(n=50000)|80-90%=4.838µs(n=50000)|90-100%=4.769µs(n=50000)",275.06,357.80,6242214,29919883,5983,"0-10%=5.689µs(n=500)|10-20%=6.101µs(n=500)|20-30%=5.947µs(n=500)|30-40%=6.525µs(n=500)|40-50%=6.02µs(n=500)|50-60%=6.04µs(n=500)|60-70%=6.127µs(n=500)|70-80%=5.969µs(n=500)|80-90%=5.988µs(n=500)|90-100%=5.429µs(n=500)",846,5929,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_700k,0,700000,700000,2920445974,4172,"0-10%=2.679µs(n=70000)|10-20%=3.306µs(n=70000)|20-30%=3.522µs(n=70000)|30-40%=4.062µs(n=70000)|40-50%=4.004µs(n=70000)|50-60%=4.527µs(n=70000)|60-70%=4.614µs(n=70000)|70-80%=4.56µs(n=70000)|80-90%=4.917µs(n=70000)|90-100%=5.524µs(n=70000)",359.37,500.94,7922352,42799014,6114,"0-10%=6.175µs(n=700)|10-20%=6.213µs(n=700)|20-30%=5.923µs(n=700)|30-40%=5.941µs(n=700)|40-50%=5.961µs(n=700)|50-60%=6.286µs(n=700)|60-70%=6.022µs(n=700)|70-80%=6.478µs(n=700)|80-90%=6.132µs(n=700)|90-100%=6.005µs(n=700)",866,6283,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_900k,0,900000,900000,3943652453,4381,"0-10%=2.834µs(n=90000)|10-20%=3.45µs(n=90000)|20-30%=3.928µs(n=90000)|30-40%=4.171µs(n=90000)|40-50%=4.698µs(n=90000)|50-60%=4.47µs(n=90000)|60-70%=4.493µs(n=90000)|70-80%=5.356µs(n=90000)|80-90%=5.086µs(n=90000)|90-100%=5.325µs(n=90000)",504.38,644.07,11530176,57236051,6359,"0-10%=6.117µs(n=900)|10-20%=6.318µs(n=900)|20-30%=6.069µs(n=900)|30-40%=6.193µs(n=900)|40-50%=6.288µs(n=900)|50-60%=6.6µs(n=900)|60-70%=6.412µs(n=900)|70-80%=6.478µs(n=900)|80-90%=6.793µs(n=900)|90-100%=6.322µs(n=900)",879,6253,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_1m,0,1000000,1000000,4522690345,4522,"0-10%=2.787µs(n=100000)|10-20%=3.745µs(n=100000)|20-30%=4.548µs(n=100000)|30-40%=4.404µs(n=100000)|40-50%=4.636µs(n=100000)|50-60%=4.641µs(n=100000)|60-70%=5.284µs(n=100000)|70-80%=5.123µs(n=100000)|80-90%=4.873µs(n=100000)|90-100%=5.181µs(n=100000)",576.37,715.64,13315531,68450142,6845,"0-10%=5.307µs(n=1000)|10-20%=5.757µs(n=1000)|20-30%=6.091µs(n=1000)|30-40%=6.134µs(n=1000)|40-50%=6.328µs(n=1000)|50-60%=6.1µs(n=1000)|60-70%=6.112µs(n=1000)|70-80%=6.454µs(n=1000)|80-90%=8.921µs(n=1000)|90-100%=11.241µs(n=1000)",884,6928,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_2m,0,2000000,2000000,11043503494,5521,"0-10%=3.362µs(n=200000)|10-20%=4.473µs(n=200000)|20-30%=4.813µs(n=200000)|30-40%=5.362µs(n=200000)|40-50%=5.542µs(n=200000)|50-60%=6.426µs(n=200000)|60-70%=5.919µs(n=200000)|70-80%=6.144µs(n=200000)|80-90%=6.61µs(n=200000)|90-100%=6.561µs(n=200000)",1058.68,1431.27,23645334,139133992,6956,"0-10%=6.806µs(n=2000)|10-20%=7.147µs(n=2000)|20-30%=6.82µs(n=2000)|30-40%=6.965µs(n=2000)|40-50%=6.676µs(n=2000)|50-60%=7.115µs(n=2000)|60-70%=7.12µs(n=2000)|70-80%=6.698µs(n=2000)|80-90%=7.209µs(n=2000)|90-100%=7.005µs(n=2000)",923,5991,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_5m,0,5000000,5000000,31619177667,6323,"0-10%=4.617µs(n=500000)|10-20%=5.129µs(n=500000)|20-30%=5.667µs(n=500000)|30-40%=6.083µs(n=500000)|40-50%=6.848µs(n=500000)|50-60%=6.793µs(n=500000)|60-70%=6.652µs(n=500000)|70-80%=7.239µs(n=500000)|80-90%=7.097µs(n=500000)|90-100%=7.108µs(n=500000)",2777.94,3578.15,63227443,382665926,7653,"0-10%=7.181µs(n=5000)|10-20%=7.428µs(n=5000)|20-30%=7.522µs(n=5000)|30-40%=7.755µs(n=5000)|40-50%=7.814µs(n=5000)|50-60%=7.877µs(n=5000)|60-70%=7.807µs(n=5000)|70-80%=7.845µs(n=5000)|80-90%=7.858µs(n=5000)|90-100%=7.44µs(n=5000)",973,6828,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_10m,0,10000000,10000000,69986530672,6998,"0-10%=4.528µs(n=1000000)|10-20%=5.844µs(n=1000000)|20-30%=6.343µs(n=1000000)|30-40%=6.898µs(n=1000000)|40-50%=7.172µs(n=1000000)|50-60%=7.335µs(n=1000000)|60-70%=7.997µs(n=1000000)|70-80%=7.793µs(n=1000000)|80-90%=7.951µs(n=1000000)|90-100%=8.119µs(n=1000000)",5867.06,7156.52,136317408,1033091765,10330,"0-10%=8.058µs(n=10000)|10-20%=8.348µs(n=10000)|20-30%=31.57µs(n=10000)|30-40%=10.724µs(n=10000)|40-50%=4.77µs(n=10000)|50-60%=5.891µs(n=10000)|60-70%=8.495µs(n=10000)|70-80%=8.514µs(n=10000)|80-90%=8.483µs(n=10000)|90-100%=8.451µs(n=10000)",1011,9900,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,build_25m,0,25000000,25000000,209205886209,8368,"0-10%=5.513µs(n=2500000)|10-20%=6.818µs(n=2500000)|20-30%=7.633µs(n=2500000)|30-40%=8.068µs(n=2500000)|40-50%=8.642µs(n=2500000)|50-60%=8.725µs(n=2500000)|60-70%=9.07µs(n=2500000)|70-80%=9.847µs(n=2500000)|80-90%=9.633µs(n=2500000)|90-100%=9.728µs(n=2500000)",13975.32,17892.47,318822232,2346635844,9386,"0-10%=9.15µs(n=25000)|10-20%=9.39µs(n=25000)|20-30%=9.443µs(n=25000)|30-40%=9.505µs(n=25000)|40-50%=9.466µs(n=25000)|50-60%=9.367µs(n=25000)|60-70%=9.283µs(n=25000)|70-80%=9.388µs(n=25000)|80-90%=9.46µs(n=25000)|90-100%=9.409µs(n=25000)",1061,7463,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_10k,0,10000,10000,14792606,1479,"0-10%=1.124µs(n=1000)|10-20%=1.18µs(n=1000)|20-30%=2.284µs(n=1000)|30-40%=1.394µs(n=1000)|40-50%=1.393µs(n=1000)|50-60%=1.208µs(n=1000)|60-70%=1.24µs(n=1000)|70-80%=1.954µs(n=1000)|80-90%=1.573µs(n=1000)|90-100%=1.436µs(n=1000)",5.11,6.42,123704,113823,1138,"0-10%=1.417µs(n=10)|10-20%=944ns(n=10)|20-30%=1.075µs(n=10)|30-40%=1.317µs(n=10)|40-50%=1.024µs(n=10)|50-60%=1.095µs(n=10)|60-70%=979ns(n=10)|70-80%=1.412µs(n=10)|80-90%=1.145µs(n=10)|90-100%=971ns(n=10)",634,2750,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_50k,0,50000,50000,77403544,1548,"0-10%=1.378µs(n=5000)|10-20%=1.536µs(n=5000)|20-30%=1.438µs(n=5000)|30-40%=1.744µs(n=5000)|40-50%=1.591µs(n=5000)|50-60%=1.348µs(n=5000)|60-70%=1.453µs(n=5000)|70-80%=1.84µs(n=5000)|80-90%=1.521µs(n=5000)|90-100%=1.627µs(n=5000)",25.88,32.06,624585,797742,1595,"0-10%=1.21µs(n=50)|10-20%=1.482µs(n=50)|20-30%=1.231µs(n=50)|30-40%=1.297µs(n=50)|40-50%=1.379µs(n=50)|50-60%=1.419µs(n=50)|60-70%=1.532µs(n=50)|70-80%=2.053µs(n=50)|80-90%=2.125µs(n=50)|90-100%=2.22µs(n=50)",722,3417,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_100k,0,100000,100000,155294731,1552,"0-10%=1.413µs(n=10000)|10-20%=1.532µs(n=10000)|20-30%=1.43µs(n=10000)|30-40%=1.654µs(n=10000)|40-50%=1.591µs(n=10000)|50-60%=1.373µs(n=10000)|60-70%=1.785µs(n=10000)|70-80%=1.519µs(n=10000)|80-90%=1.564µs(n=10000)|90-100%=1.664µs(n=10000)",53.13,64.12,1292310,2017023,2017,"0-10%=1.578µs(n=100)|10-20%=1.766µs(n=100)|20-30%=1.618µs(n=100)|30-40%=2.194µs(n=100)|40-50%=2.09µs(n=100)|50-60%=1.861µs(n=100)|60-70%=2.228µs(n=100)|70-80%=2.245µs(n=100)|80-90%=2.38µs(n=100)|90-100%=2.207µs(n=100)",760,3491,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_200k,0,200000,200000,324800051,1624,"0-10%=1.433µs(n=20000)|10-20%=1.588µs(n=20000)|20-30%=1.557µs(n=20000)|30-40%=1.611µs(n=20000)|40-50%=1.811µs(n=20000)|50-60%=1.428µs(n=20000)|60-70%=1.537µs(n=20000)|70-80%=1.805µs(n=20000)|80-90%=1.712µs(n=20000)|90-100%=1.752µs(n=20000)",102.11,128.22,2448407,4368246,2184,"0-10%=1.971µs(n=200)|10-20%=2.138µs(n=200)|20-30%=2.084µs(n=200)|30-40%=2.237µs(n=200)|40-50%=2.254µs(n=200)|50-60%=2.052µs(n=200)|60-70%=2.218µs(n=200)|70-80%=2.24µs(n=200)|80-90%=2.169µs(n=200)|90-100%=2.474µs(n=200)",797,3748,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_300k,0,300000,300000,512951790,1709,"0-10%=1.493µs(n=30000)|10-20%=1.64µs(n=30000)|20-30%=1.579µs(n=30000)|30-40%=1.77µs(n=30000)|40-50%=1.802µs(n=30000)|50-60%=1.539µs(n=30000)|60-70%=1.624µs(n=30000)|70-80%=2.009µs(n=30000)|80-90%=1.778µs(n=30000)|90-100%=1.861µs(n=30000)",154.83,192.30,3725641,7250887,2416,"0-10%=2.345µs(n=300)|10-20%=2.315µs(n=300)|20-30%=2.535µs(n=300)|30-40%=2.367µs(n=300)|40-50%=2.322µs(n=300)|50-60%=2.337µs(n=300)|60-70%=2.401µs(n=300)|70-80%=2.741µs(n=300)|80-90%=2.387µs(n=300)|90-100%=2.415µs(n=300)",818,3840,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_500k,0,500000,500000,937497199,1874,"0-10%=1.605µs(n=50000)|10-20%=1.799µs(n=50000)|20-30%=1.803µs(n=50000)|30-40%=1.95µs(n=50000)|40-50%=1.97µs(n=50000)|50-60%=1.699µs(n=50000)|60-70%=1.798µs(n=50000)|70-80%=2.116µs(n=50000)|80-90%=1.866µs(n=50000)|90-100%=2.138µs(n=50000)",256.83,320.48,6170061,16889564,3377,"0-10%=3.347µs(n=500)|10-20%=3.37µs(n=500)|20-30%=3.386µs(n=500)|30-40%=3.486µs(n=500)|40-50%=3.391µs(n=500)|50-60%=3.063µs(n=500)|60-70%=3.349µs(n=500)|70-80%=3.448µs(n=500)|80-90%=3.374µs(n=500)|90-100%=3.562µs(n=500)",846,4356,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_700k,0,700000,700000,1339736701,1913,"0-10%=1.706µs(n=70000)|10-20%=1.923µs(n=70000)|20-30%=1.818µs(n=70000)|30-40%=1.875µs(n=70000)|40-50%=2.146µs(n=70000)|50-60%=1.733µs(n=70000)|60-70%=1.839µs(n=70000)|70-80%=2.038µs(n=70000)|80-90%=2.054µs(n=70000)|90-100%=2.001µs(n=70000)",355.87,448.65,8515786,25777707,3682,"0-10%=3.294µs(n=700)|10-20%=3.289µs(n=700)|20-30%=3.403µs(n=700)|30-40%=3.419µs(n=700)|40-50%=3.435µs(n=700)|50-60%=3.307µs(n=700)|60-70%=4.078µs(n=700)|70-80%=4.166µs(n=700)|80-90%=4.15µs(n=700)|90-100%=4.281µs(n=700)",865,4594,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_900k,0,900000,900000,1754180256,1949,"0-10%=1.711µs(n=90000)|10-20%=1.883µs(n=90000)|20-30%=1.855µs(n=90000)|30-40%=2.033µs(n=90000)|40-50%=2.051µs(n=90000)|50-60%=1.782µs(n=90000)|60-70%=1.877µs(n=90000)|70-80%=2.248µs(n=90000)|80-90%=2.007µs(n=90000)|90-100%=2.04µs(n=90000)",462.59,576.81,11116618,33818503,3757,"0-10%=3.791µs(n=900)|10-20%=3.75µs(n=900)|20-30%=3.872µs(n=900)|30-40%=3.861µs(n=900)|40-50%=3.861µs(n=900)|50-60%=3.793µs(n=900)|60-70%=3.729µs(n=900)|70-80%=3.78µs(n=900)|80-90%=3.649µs(n=900)|90-100%=3.484µs(n=900)",879,4344,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_1m,0,1000000,1000000,1972046235,1972,"0-10%=1.706µs(n=100000)|10-20%=1.906µs(n=100000)|20-30%=1.866µs(n=100000)|30-40%=1.992µs(n=100000)|40-50%=2.212µs(n=100000)|50-60%=1.891µs(n=100000)|60-70%=1.932µs(n=100000)|70-80%=2.215µs(n=100000)|80-90%=1.953µs(n=100000)|90-100%=2.042µs(n=100000)",513.55,640.91,12336193,36337866,3633,"0-10%=3.713µs(n=1000)|10-20%=3.652µs(n=1000)|20-30%=4.041µs(n=1000)|30-40%=3.647µs(n=1000)|40-50%=3.698µs(n=1000)|50-60%=3.597µs(n=1000)|60-70%=3.42µs(n=1000)|70-80%=3.474µs(n=1000)|80-90%=3.593µs(n=1000)|90-100%=3.498µs(n=1000)",885,4454,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_2m,0,2000000,2000000,4057331834,2028,"0-10%=1.844µs(n=200000)|10-20%=2.028µs(n=200000)|20-30%=1.968µs(n=200000)|30-40%=2.174µs(n=200000)|40-50%=2.119µs(n=200000)|50-60%=1.824µs(n=200000)|60-70%=1.926µs(n=200000)|70-80%=2.292µs(n=200000)|80-90%=1.984µs(n=200000)|90-100%=2.124µs(n=200000)",1033.49,1281.86,24880886,74666502,3733,"0-10%=4.247µs(n=2000)|10-20%=4.098µs(n=2000)|20-30%=3.697µs(n=2000)|30-40%=3.641µs(n=2000)|40-50%=3.654µs(n=2000)|50-60%=3.549µs(n=2000)|60-70%=3.57µs(n=2000)|70-80%=3.708µs(n=2000)|80-90%=3.613µs(n=2000)|90-100%=3.551µs(n=2000)",923,4721,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_5m,0,5000000,5000000,10624312211,2124,"0-10%=1.983µs(n=500000)|10-20%=2.102µs(n=500000)|20-30%=2.041µs(n=500000)|30-40%=2.277µs(n=500000)|40-50%=2.172µs(n=500000)|50-60%=1.956µs(n=500000)|60-70%=2.029µs(n=500000)|70-80%=2.386µs(n=500000)|80-90%=2.07µs(n=500000)|90-100%=2.228µs(n=500000)",2608.33,3204.69,62997801,183064304,3661,"0-10%=3.822µs(n=5000)|10-20%=3.665µs(n=5000)|20-30%=3.632µs(n=5000)|30-40%=3.586µs(n=5000)|40-50%=3.597µs(n=5000)|50-60%=3.603µs(n=5000)|60-70%=3.574µs(n=5000)|70-80%=3.912µs(n=5000)|80-90%=3.645µs(n=5000)|90-100%=3.57µs(n=5000)",973,4731,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_10m,0,10000000,10000000,21517430951,2151,"0-10%=1.888µs(n=1000000)|10-20%=2.113µs(n=1000000)|20-30%=2.07µs(n=1000000)|30-40%=2.325µs(n=1000000)|40-50%=2.239µs(n=1000000)|50-60%=1.964µs(n=1000000)|60-70%=2.069µs(n=1000000)|70-80%=2.454µs(n=1000000)|80-90%=2.138µs(n=1000000)|90-100%=2.254µs(n=1000000)",5179.24,6409.35,124769988,379477422,3794,"0-10%=3.729µs(n=10000)|10-20%=3.745µs(n=10000)|20-30%=3.715µs(n=10000)|30-40%=3.844µs(n=10000)|40-50%=3.794µs(n=10000)|50-60%=3.703µs(n=10000)|60-70%=3.702µs(n=10000)|70-80%=4.166µs(n=10000)|80-90%=3.846µs(n=10000)|90-100%=3.699µs(n=10000)",1011,4928,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,prehashed_ordered_build_15m,0,15000000,15000000,33064347666,2204,"0-10%=1.927µs(n=1500000)|10-20%=2.176µs(n=1500000)|20-30%=2.147µs(n=1500000)|30-40%=2.334µs(n=1500000)|40-50%=2.289µs(n=1500000)|50-60%=2.011µs(n=1500000)|60-70%=2.133µs(n=1500000)|70-80%=2.544µs(n=1500000)|80-90%=2.189µs(n=1500000)|90-100%=2.287µs(n=1500000)",7815.65,9613.87,188727802,769429830,5129,"0-10%=3.687µs(n=15000)|10-20%=3.843µs(n=15000)|20-30%=3.797µs(n=15000)|30-40%=4.763µs(n=15000)|40-50%=5.954µs(n=15000)|50-60%=5.732µs(n=15000)|60-70%=5.681µs(n=15000)|70-80%=6.268µs(n=15000)|80-90%=5.858µs(n=15000)|90-100%=5.708µs(n=15000)",1034,6398,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_10k,0,10000,10000,22822768,2282,"0-10%=1.565µs(n=1000)|10-20%=1.877µs(n=1000)|20-30%=2.034µs(n=1000)|30-40%=3.084µs(n=1000)|40-50%=2.117µs(n=1000)|50-60%=2.154µs(n=1000)|60-70%=2.148µs(n=1000)|70-80%=3.31µs(n=1000)|80-90%=2.186µs(n=1000)|90-100%=2.343µs(n=1000)",5.61,7.17,129269,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_50k,0,50000,50000,134340485,2686,"0-10%=2.142µs(n=5000)|10-20%=2.434µs(n=5000)|20-30%=2.596µs(n=5000)|30-40%=2.521µs(n=5000)|40-50%=2.648µs(n=5000)|50-60%=3.012µs(n=5000)|60-70%=2.661µs(n=5000)|70-80%=2.729µs(n=5000)|80-90%=2.808µs(n=5000)|90-100%=3.313µs(n=5000)",25.95,35.80,575056,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_100k,0,100000,100000,294567102,2945,"0-10%=2.242µs(n=10000)|10-20%=2.508µs(n=10000)|20-30%=2.774µs(n=10000)|30-40%=2.796µs(n=10000)|40-50%=3.169µs(n=10000)|50-60%=2.914µs(n=10000)|60-70%=3.091µs(n=10000)|70-80%=3.103µs(n=10000)|80-90%=3.521µs(n=10000)|90-100%=3.333µs(n=10000)",54.54,71.57,1233270,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_200k,0,200000,200000,688460528,3442,"0-10%=2.406µs(n=20000)|10-20%=2.822µs(n=20000)|20-30%=3.086µs(n=20000)|30-40%=3.07µs(n=20000)|40-50%=3.508µs(n=20000)|50-60%=3.466µs(n=20000)|60-70%=4.178µs(n=20000)|70-80%=4.133µs(n=20000)|80-90%=3.939µs(n=20000)|90-100%=3.811µs(n=20000)",113.67,143.12,2611692,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_300k,0,300000,300000,1095790650,3652,"0-10%=2.648µs(n=30000)|10-20%=3.052µs(n=30000)|20-30%=3.307µs(n=30000)|30-40%=3.284µs(n=30000)|40-50%=3.725µs(n=30000)|50-60%=3.76µs(n=30000)|60-70%=3.771µs(n=30000)|70-80%=4.262µs(n=30000)|80-90%=4.411µs(n=30000)|90-100%=4.302µs(n=30000)",165.86,214.69,3769242,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_500k,0,500000,500000,2032824060,4065,"0-10%=2.955µs(n=50000)|10-20%=3.217µs(n=50000)|20-30%=3.538µs(n=50000)|30-40%=3.753µs(n=50000)|40-50%=4.255µs(n=50000)|50-60%=4.196µs(n=50000)|60-70%=4.218µs(n=50000)|70-80%=4.777µs(n=50000)|80-90%=5.033µs(n=50000)|90-100%=4.71µs(n=50000)",275.47,357.82,6250379,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_700k,0,700000,700000,3073669095,4390,"0-10%=2.81µs(n=70000)|10-20%=3.458µs(n=70000)|20-30%=3.732µs(n=70000)|30-40%=4.369µs(n=70000)|40-50%=4.269µs(n=70000)|50-60%=4.896µs(n=70000)|60-70%=4.942µs(n=70000)|70-80%=4.79µs(n=70000)|80-90%=4.803µs(n=70000)|90-100%=5.836µs(n=70000)",362.35,500.96,8010887,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_900k,0,900000,900000,4064229098,4515,"0-10%=2.91µs(n=90000)|10-20%=3.651µs(n=90000)|20-30%=4.091µs(n=90000)|30-40%=4.189µs(n=90000)|40-50%=4.886µs(n=90000)|50-60%=4.672µs(n=90000)|60-70%=4.721µs(n=90000)|70-80%=5.567µs(n=90000)|80-90%=5.343µs(n=90000)|90-100%=5.123µs(n=90000)",503.29,644.09,11486004,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_1m,0,1000000,1000000,4681593758,4681,"0-10%=2.953µs(n=100000)|10-20%=3.662µs(n=100000)|20-30%=4.281µs(n=100000)|30-40%=4.675µs(n=100000)|40-50%=4.941µs(n=100000)|50-60%=4.817µs(n=100000)|60-70%=5.421µs(n=100000)|70-80%=5.504µs(n=100000)|80-90%=5.251µs(n=100000)|90-100%=5.306µs(n=100000)",578.31,715.66,13367584,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_2m,0,2000000,2000000,10641293756,5320,"0-10%=3.285µs(n=200000)|10-20%=4.476µs(n=200000)|20-30%=4.881µs(n=200000)|30-40%=5.418µs(n=200000)|40-50%=5.168µs(n=200000)|50-60%=5.837µs(n=200000)|60-70%=5.749µs(n=200000)|70-80%=5.669µs(n=200000)|80-90%=5.873µs(n=200000)|90-100%=6.846µs(n=200000)",1032.58,1431.26,22799272,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
smt,insert_only_build_5m,0,5000000,5000000,30554383084,6110,"0-10%=4.006µs(n=500000)|10-20%=5.186µs(n=500000)|20-30%=5.783µs(n=500000)|30-40%=6.221µs(n=500000)|40-50%=6.221µs(n=500000)|50-60%=6.249µs(n=500000)|60-70%=7.127µs(n=500000)|70-80%=6.776µs(n=500000)|80-90%=6.702µs(n=500000)|90-100%=6.832µs(n=500000)",2928.70,3578.15,68008471,0,0,"",0,0,0,0,"",0,0,0,0,0,0.00,0.00,0
